"tau_i","T_i","sim_i","template_i"
5164,78,0.789240778997477,1
5241,78,0.791154514099703,1
5318,78,0.813383628276485,1
5395,78,0.799846543295502,1
5472,78,0.808034047045868,1
5549,77,0.794860598181914,1
5625,78,0.795886575624781,1
5702,78,0.789723424853237,1
5779,79,0.793047139522084,1
5857,81,0.810656073751227,1
5937,80,0.79399361913353,1
6016,81,0.800712556520084,1
6096,79,0.788741503832821,1
6174,79,0.799622854687401,1
6252,79,0.786760205536905,1
6330,78,0.78692362508204,1
6407,78,0.809551152219182,1
6484,78,0.791588871569638,1
6561,78,0.794401460566072,1
6638,79,0.782948104588294,1
6716,80,0.801736537486022,1
6795,78,0.795427906099995,1
6872,79,0.798509580547648,1
6950,79,0.789449448252326,1
7028,79,0.81962986903733,1
7106,80,0.808713085454152,1
7185,79,0.813235036511799,1
7263,78,0.786987089011558,1
7340,79,0.767854380672047,1
7418,80,0.803827312220647,1
7497,81,0.808656576233643,1
7577,77,0.78489176114718,1
7653,80,0.789215235862252,1
7732,80,0.803513372747269,1
7811,79,0.839356577717453,1
7889,78,0.831838183209415,1
7966,76,0.831628157071959,1
8041,76,0.811562852410587,1
8116,72,0.842791764280481,1
8187,75,0.859386928747057,1
8261,75,0.868094561802865,1
8335,76,0.846731877992054,1
8410,75,0.831091804827115,1
8484,77,0.825067339914076,1
8560,78,0.846121882476803,1
8637,77,0.821156390747157,1
8713,77,0.807506112347374,1
8789,78,0.822457005309575,1
8866,77,0.815343090084817,1
8942,78,0.795302215465406,1
9019,77,0.818189970310887,1
9095,78,0.821046998881419,1
9172,78,0.823969747703941,1
9249,76,0.834229602478156,1
9324,79,0.846583520966804,1
9402,77,0.801975682275421,1
9478,75,0.779912155067792,1
9552,75,0.789917761682534,1
9626,75,0.817470797869416,1
9700,74,0.853035233839803,1
9773,73,0.830609878492131,1
9845,75,0.835461939674554,1
9919,76,0.839382795710274,1
9994,77,0.855345489184295,1
10070,73,0.830239968547878,1
10142,77,0.819025637891463,1
10218,77,0.825117966273884,1
10294,76,0.820015277420518,1
10369,77,0.869046569373694,1
10445,77,0.800347841620524,1
10521,77,0.828702150903991,1
10597,78,0.807129778850726,1
10674,78,0.816667737656821,1
10751,77,0.800118244016163,1
10827,78,0.81118643822819,1
10904,78,0.812301585621566,1
10981,77,0.802167384231142,1
11057,79,0.835080034046077,1
11135,79,0.823328510992023,1
11213,77,0.802469912389632,1
11289,78,0.795364595262013,1
11366,78,0.796346957581904,1
11443,78,0.783280905716348,1
11520,78,0.79427194319997,1
11597,78,0.821097957065701,1
11674,76,0.768149280785,1
11749,78,0.795298223452466,1
11826,77,0.792166311245141,1
11902,77,0.806712873135486,1
11978,77,0.804296114123689,1
12054,77,0.803061216042059,1
12130,77,0.821090727826377,1
12206,76,0.806812011612338,1
12281,77,0.788926301497985,1
12357,78,0.814509128675976,1
12434,77,0.803091650490384,1
12510,76,0.810606580553741,1
12585,77,0.808271117815065,1
12661,77,0.809145768583727,1
12737,77,0.819952031127292,1
12813,76,0.819968051886477,1
12888,77,0.818157359632692,1
12964,80,0.822116151130234,1
13043,76,0.797600785618363,1
13118,77,0.797164309412104,1
13194,77,0.824151238688667,1
13270,75,0.820501107558215,1
13344,76,0.827083629650231,1
13419,76,0.812049285800805,1
13494,77,0.806973632673016,1
13570,77,0.817747043109436,1
13646,78,0.796062405748417,1
13723,78,0.821346297852394,1
13800,79,0.785850460587339,1
13878,78,0.809221359171223,1
13955,77,0.789667818964226,1
14031,80,0.802328306808653,1
14110,76,0.817724715375796,1
14185,77,0.801048019130092,1
14261,78,0.801076393040081,1
14338,79,0.8026716329263,1
14416,80,0.839700205298911,1
14495,80,0.801710586489856,1
14574,79,0.790228392880351,1
14652,80,0.837819271823841,1
14731,78,0.774874571683897,1
14808,79,0.816773623052147,1
14886,77,0.794402150623007,1
14962,77,0.776652649457636,1
15038,76,0.826336084404571,1
15113,77,0.78969714321315,1
15189,77,0.800700820289487,1
15265,76,0.803649786804931,1
15340,78,0.816382009941547,1
15417,76,0.795831586618832,1
15492,77,0.807263401324897,1
15568,77,0.798692699177711,1
15644,77,0.785717308565988,1
15720,76,0.800549284378341,1
15795,77,0.806308834665046,1
15871,77,0.793672351228639,1
15947,77,0.789986304007861,1
16023,75,0.77852361619246,1
16097,77,0.78887873022927,1
16173,77,0.798490720742506,1
16249,77,0.806948071316765,1
16325,78,0.804300635063019,1
16402,76,0.77839588018923,1
16477,78,0.800748622206635,1
16554,77,0.789643331867832,1
16630,77,0.80944997008527,1
16706,77,0.805385864840045,1
16782,77,0.779307471999476,1
16858,77,0.763807109143611,1
16934,77,0.789964848284216,1
17010,77,0.797333209395529,1
17086,77,0.796818030313064,1
17162,75,0.801044130225902,1
17236,76,0.794475011865961,1
17311,76,0.780594862958577,1
17386,76,0.801703077072833,1
17461,76,0.814182390895773,1
17536,77,0.780899992270188,1
17612,77,0.805047131756642,1
17688,76,0.774616398777151,1
17763,76,0.795208737449899,1
17838,77,0.794776816565804,1
17914,76,0.79340088451127,1
17989,76,0.78834938110723,1
18064,75,0.799122196507527,1
18138,77,0.808981009788734,1
18214,76,0.791371950470889,1
18289,75,0.776654314666964,1
18363,77,0.787702760992719,1
18439,76,0.784692100306097,1
18514,76,0.796296194074252,1
18589,77,0.797400671995972,1
18665,76,0.790295233698296,1
18740,76,0.780147188817534,1
18815,76,0.805728510193701,1
18890,78,0.810194438197769,1
18967,77,0.788876771618118,1
19043,76,0.797876002971501,1
19118,77,0.799929171146022,1
19194,76,0.784863769708416,1
19269,76,0.80836792860553,1
19344,75,0.785104114410156,1
19418,76,0.783726681921614,1
19493,76,0.798851314546126,1
19568,75,0.788246461857748,1
19642,75,0.79469526330473,1
19716,77,0.785574209002595,1
19792,76,0.784805802232101,1
19867,77,0.817720255778963,1
19943,77,0.801651028773077,1
20019,76,0.808215240828877,1
20094,76,0.792152611471207,1
20169,77,0.820311226979831,1
20245,75,0.792965643269406,1
20319,77,0.806858808998774,1
20395,76,0.839041729736441,1
20470,77,0.825877250799404,1
20546,76,0.805774929260942,1
20621,77,0.803128650436959,1
20697,77,0.812330856237523,1
20773,78,0.79498197457371,1
20850,76,0.808214412704661,1
20925,77,0.79329001450731,1
21001,78,0.806200289515139,1
21078,78,0.825611854318997,1
21155,79,0.791450427680798,1
21233,80,0.802643473863844,1
21312,82,0.806895119457733,1
21393,79,0.782201629160495,1
21471,80,0.797898937884406,1
21550,77,0.718387388428839,1
21626,78,0.769694500074827,1
21703,79,0.775758768083236,1
21781,81,0.884105621177135,1
21861,84,0.83752281359397,1
21944,80,0.795200146858491,1
22023,78,0.844379153495656,1
22100,78,0.824413459332446,1
22177,76,0.804515505610952,1
22252,77,0.768214892329996,1
22328,78,0.778539879775239,1
22405,76,0.806007444150249,1
22480,78,0.809820978583211,1
22557,77,0.803377242343474,1
22633,78,0.806807828400696,1
22710,77,0.766832532478775,1
22786,78,0.800696629282615,1
22863,77,0.797875325604058,1
22939,76,0.794501851027862,1
23014,78,0.800792061548689,1
23091,77,0.77738470932684,1
23167,78,0.81568969166123,1
23244,78,0.784110648557279,1
23321,74,0.795954845218016,1
23394,78,0.796285399177036,1
23471,78,0.729153852656874,1
23548,75,0.758535434819144,1
23622,76,0.806396290324588,1
23697,77,0.826508948875855,1
23773,76,0.794232393945668,1
23848,75,0.783213610390824,1
23922,77,0.826498533378484,1
23998,76,0.764715066883779,1
24073,77,0.785174828275686,1
24149,77,0.801116379188339,1
24225,77,0.813868068437318,1
24301,76,0.789833858633391,1
24376,78,0.811713954733355,1
24453,77,0.786619739070702,1
24529,76,0.791643280584995,1
24604,77,0.799452969521482,1
24680,77,0.79968028535008,1
24756,77,0.798598226037727,1
24832,78,0.79504122373523,1
24909,77,0.82555259615175,1
24985,79,0.783880969753048,1
25063,78,0.775682490840141,1
25140,76,0.795904724629138,1
25215,78,0.799117487105126,1
25292,78,0.800254032982237,1
25369,79,0.813052332927969,1
25447,79,0.817720490972345,1
25525,79,0.81884969803666,1
25603,77,0.783005416165202,1
25679,80,0.82314861444893,1
25758,79,0.790648435294475,1
25836,78,0.814600361682361,1
25913,77,0.788751382945293,1
25989,76,0.749310067767574,1
26064,77,0.820382381959796,1
26140,75,0.874446880898672,1
26214,78,0.782106812107832,1
26291,76,0.758474585921429,1
26366,76,0.778167044154381,1
26441,77,0.803366490614672,1
26517,76,0.794269556589581,1
26592,77,0.801182322088388,1
26668,76,0.778897618177314,1
26743,76,0.81753500447071,1
26818,75,0.803506918997681,1
26892,76,0.805920131592008,1
26967,77,0.800760989729752,1
27043,77,0.779283983436683,1
27119,78,0.789132255697972,1
27196,76,0.792881912437732,1
27271,77,0.788487926676512,1
27347,77,0.79379671794668,1
27423,75,0.819287670426854,1
27497,77,0.774044968320326,1
27573,77,0.786673739441746,1
27649,78,0.782886192773295,1
27726,72,0.828868588820781,1
27797,75,0.812686593644688,1
27871,75,0.803901103644724,1
27945,73,0.819228097438869,1
28017,78,0.803881079006461,1
28094,77,0.801285007107289,1
28170,77,0.785013930065377,1
28246,74,0.812633540086493,1
28319,75,0.810351322776639,1
28393,76,0.815342957560473,1
28468,75,0.807698682273737,1
28542,76,0.774575937406688,1
28617,71,0.795219800260708,1
28687,75,0.850073037709738,1
28761,77,0.767371487869468,1
28837,77,0.807960215603801,1
28913,75,0.801483809800891,1
28987,76,0.807396659800732,1
29062,79,0.809314048314367,1
29140,75,0.731093004176773,1
29214,80,0.730238019638003,1
29293,82,0.850226786351002,1
29374,94,0.872847820170416,1
29467,118,0.821940649773154,1
29584,124,0.801970607920975,1
29707,60,0.474848313964229,2
29766,83,0.753711855581125,1
29848,58,0.478101640185324,2
29905,76,0.733309111751739,1
30012,56,0.862576116590111,1
30067,51,0.652294733779623,1
30117,64,0.464349897340078,2
30300,92,0.77893689629296,2
30391,103,0.828661904976789,1
30525,107,0.786924866505643,1
30633,53,0.417036094423895,2
30685,71,0.754327935195166,1
30767,68,0.524624521894078,2
30854,73,0.701783114446317,1
30950,69,0.557409207231263,1
31047,82,0.868693423674681,1
31138,77,0.473020276859442,2
31214,102,0.79520269858861,1
31355,75,0.850231957511103,1
31429,53,0.501594355431067,2
31510,75,0.64063430851529,2
31623,55,0.815822706249932,1
31677,59,0.206336633502797,1
31740,94,0.864734122567619,1
31881,79,0.78571005700329,1
31959,75,0.75109861021892,1
32033,76,0.728346565066973,1
32108,74,0.795238279126388,1
32181,75,0.767087833603994,1
32255,77,0.796505810578352,1
32331,76,0.803247055007547,1
32406,76,0.817328229823787,1
32481,75,0.794521014777215,1
32555,77,0.830157067176669,1
32631,75,0.839095137147857,1
32705,74,0.863923299363507,1
32778,76,0.835763901215935,1
32853,74,0.82204696356318,1
32926,74,0.834607274345029,1
32999,73,0.83059334357539,1
33071,73,0.835808497474324,1
33143,73,0.805672594997737,1
33215,73,0.83400963932081,1
33287,73,0.829674545641745,1
33359,75,0.832372684760848,1
33433,75,0.839560696657812,1
33507,76,0.831359839277405,1
33582,76,0.888483401196654,1
33657,75,0.82367661729367,1
33731,76,0.817494243411643,1
33806,76,0.804350426704478,1
33881,77,0.803902025795825,1
33957,75,0.78588762136301,1
34031,75,0.788860873912665,1
34105,76,0.843440257348947,1
34180,76,0.80391815003451,1
34255,76,0.829440929044769,1
34330,73,0.80694039586942,1
34402,79,0.865509780225111,1
34480,74,0.825156162251581,1
34553,74,0.815219177333393,1
34626,75,0.818981415084503,1
34700,76,0.77675849362865,1
34775,77,0.740512581797424,1
34851,77,0.784255242986988,1
34927,75,0.820567672117133,1
35001,74,0.791653359012004,1
35074,77,0.81927764444377,1
35150,76,0.792362161492037,1
35225,77,0.813978538757495,1
35301,76,0.812895226877869,1
35376,78,0.786294758081668,1
35453,79,0.77493974279764,1
35531,78,0.793079757700613,1
35608,78,0.776624942618067,1
35685,78,0.788576778115231,1
35762,78,0.812626561443038,1
35839,79,0.77862728673388,1
35917,78,0.812611161379359,1
35994,78,0.813562390630801,1
36071,77,0.820418991359003,1
36147,78,0.797794401967777,1
36224,77,0.79240444251396,1
36300,79,0.782737309358545,1
36378,79,0.804579520405981,1
36456,79,0.810837117007071,1
36534,77,0.776695652206531,1
36610,78,0.792195313830736,1
36687,79,0.790745478988055,1
36765,78,0.796426339802537,1
36842,78,0.798585865046356,1
36919,78,0.812418621485468,1
36996,79,0.812160999532503,1
37074,77,0.786445473682389,1
37150,77,0.811656911463571,1
37226,77,0.791587165812618,1
37302,77,0.827645915040365,1
37378,78,0.77738197334732,1
37455,77,0.817808887359398,1
37531,78,0.796638272646758,1
37608,78,0.808368164294595,1
37685,74,0.829207185062783,1
37758,77,0.834081084880127,1
37834,76,0.818675114074465,1
37909,77,0.810413011654518,1
37985,77,0.825194620087232,1
38061,78,0.81097084732842,1
38138,76,0.804215541589023,1
38213,78,0.782000656127318,1
38290,77,0.81492255079917,1
38366,77,0.802202066039529,1
38442,76,0.816113517595887,1
38517,77,0.815517057959886,1
38593,76,0.840021465609652,1
38668,76,0.825384424295858,1
38743,75,0.794933365638359,1
38817,75,0.808865243698063,1
38891,75,0.830690797444471,1
38965,75,0.81957838729412,1
39039,76,0.807764898489231,1
39114,76,0.821050583076012,1
39189,75,0.796576373218229,1
39263,75,0.821916305918414,1
39337,76,0.7998876090056,1
39412,76,0.834806069527386,1
39487,77,0.839945275729433,1
39563,77,0.809349987040464,1
39639,78,0.795825436142267,1
39716,78,0.795181952747643,1
39793,77,0.789535610578097,1
39869,79,0.825607302412867,1
39947,79,0.802624704471251,1
40025,79,0.813328573374609,1
40103,77,0.814978311462087,1
40179,78,0.797890276081321,1
40256,79,0.794461455899079,1
40334,78,0.796279923174315,1
40411,78,0.767333240162051,1
40488,82,0.849819292267311,1
40569,115,0.90784005633497,1
40721,90,0.74003973449385,1
40810,58,0.478832033919067,2
40867,79,0.811877118311024,2
40979,133,0.871502518999837,2
41111,90,0.411604415404212,1
41200,111,0.789400454049877,2
41353,64,0.870603609260206,2
41416,108,0.688196185651112,1
41544,64,0.688277617762324,2
41607,77,0.659915448746597,1
41703,95,0.846657963653647,2
41797,112,0.710971667016136,1
41923,56,0.915617761900796,1
41978,61,0.717052540907257,2
42105,76,0.696111298183691,2
42180,73,0.765421175572043,1
42252,97,0.505899244434203,2
42348,66,0.795337603081049,2
42456,55,0.801325976120676,1
42510,53,0.172510342366409,2
42562,53,0.602837501973664,1
42614,97,0.791114547825958,2
42748,61,0.736968447439413,1
42855,149,0.721335073986342,2
43029,56,0.733536162567742,2
43098,89,0.50623016240518,2
43214,69,1.26183670100095e-07,2
43308,99,5.71296995514819e-08,1
43406,51,1.33127376080541e-07,2
43474,70,4.76526526044515e-08,1
43543,52,2.86123595094011e-09,1
43603,64,1.29554859049173e-07,2
43670,54,2.19980768445456e-08,2
43729,66,1.97128108068766e-08,1
43804,63,1.09505942175782e-07,2
43866,61,1.97128108068766e-08,1
43943,72,4.76526526044515e-08,1
44014,50,1.33127376080541e-07,2
44063,64,5.48886455054203e-08,2
44126,78,5.27789341271145e-08,2
44225,58,1.09505942175782e-07,2
44282,77,5.05660719766945e-08,2
44358,50,1.93523248422698e-08,1
44430,57,1.29554859049173e-07,2
44486,55,5.05660719766945e-08,1
44543,64,1.93523248422698e-08,2
44606,81,8.70937592267805e-08,2
44725,62,5.05660719766945e-08,2
44803,120,8.51823456422576e-08,1
44922,65,3.74849690861279e-08,2
44986,51,2.86123595094011e-09,1
45043,64,1.09505942175782e-07,1
45130,92,5.05660719766945e-08,1
45247,51,8.51823456422576e-08,2
45297,66,3.74849690861279e-08,2
45375,50,1.93523248422698e-08,2
45434,83,1.09505942175782e-07,1
45516,73,3.74849690861279e-08,2
45622,105,8.51823456422576e-08,2
45763,54,4.76526526044515e-08,2
45816,51,2.86123595094011e-09,1
45866,50,1.28401445460959e-07,2
45919,142,3.74849690861279e-08,2
46060,84,8.51823456422576e-08,1
46183,60,4.76526526044515e-08,2
46242,50,2.86123595094011e-09,2
46291,56,1.28401445460959e-07,1
46386,81,3.74849690861279e-08,2
46487,57,1.26183670100095e-07,2
46543,76,3.74849690861279e-08,1
46618,57,1.93523248422698e-08,2
46686,57,1.04118615535439e-07,2
46742,77,3.74849690861279e-08,1
46856,111,1.04118615535439e-07,1
46981,62,0.700681078611905,2
47042,79,0.46261271354259,2
47120,155,0.741562870652109,1
47274,61,0.825328366122075,1
47363,97,0.844495169808797,2
47498,78,0.848754834602152,1
47587,53,0.194531472791047,2
47639,55,0.698687600229347,2
47713,65,0.680146148890456,1
47809,78,0.60539833248505,2
47886,62,0.856095597262304,2
47954,62,0.635867840001133,2
48051,63,0.721042879999093,1
48113,130,0.699584708680649,2
48242,62,2.89340964902983e-08,1
48303,64,1.61163554810809e-08,2
48366,57,1.01887017400557e-07,2
48462,101,0.765319885260568,1
48595,77,0.712334449350685,1
48671,82,0.844985049606857,1
48752,78,0.819284319897217,1
48829,77,0.814635703011586,1
48905,75,0.799902823898306,1
48979,75,0.823028912754786,1
49053,73,0.81942820591009,1
49125,75,0.821223412263903,1
49199,75,0.806917943502585,1
49273,75,0.808468619313062,1
49347,73,0.819850386968742,1
49419,74,0.819041644453335,1
49492,75,0.767522448621958,1
49566,83,0.840435060899857,1
49652,70,0.713388425565347,1
49765,69,0.705296872170573,2
49849,58,0.596653516198221,1
49927,97,0.730750144672774,2
50023,53,0.102495561823078,1
50075,54,0.560403480192802,2
50139,85,0.861067023619506,1
50256,72,0.714250770311476,2
50362,70,0.771651764695417,2
50476,78,0.807072313300124,1
50553,75,0.825732826276295,1
50627,75,0.820161460742644,1
50701,74,0.832176516875543,1
50774,73,0.808617518105673,1
50846,74,0.836405247837179,1
50919,75,0.834866123988385,1
50993,76,0.819387347588715,1
51068,77,0.807934137607909,1
51144,84,0.876586694650155,1
51275,83,0.805930287805406,2
51357,116,0.843537620040423,2
51484,84,0.739971795875882,1
51610,57,0.886483393574649,1
51666,53,0.566231724182614,2
51740,64,0.836172472890512,1
51803,60,0.356063909254437,1
51874,88,0.812995050755154,1
52007,77,0.837667091207533,1
52083,76,0.83983840473169,1
52158,75,0.820076518769237,1
52232,75,0.823514690363964,1
52306,76,0.805887490153165,1
52381,76,0.824871068947891,1
52456,76,0.807103632010262,1
52531,76,0.835086305685492,1
52606,75,0.800407485430989,1
52680,78,0.812538154627612,1
52757,76,0.816610001090456,1
52832,75,0.831426973030068,1
52906,76,0.821296618206602,1
52981,76,0.827962924921803,1
53056,75,0.810914376739215,1
53130,76,0.842452898400949,1
53205,77,0.821537892550061,1
53281,77,0.802347779030261,1
53357,77,0.816747182470027,1
53433,76,0.820033642624828,1
53508,77,0.808544434983741,1
53584,75,0.795709908037944,1
53658,77,0.798588695007102,1
53734,76,0.807781194119967,1
53809,77,0.803381749797898,1
53885,76,0.805199978694176,1
53960,76,0.810690122912736,1
54035,77,0.821088081870091,1
54111,77,0.800530353765909,1
54187,77,0.810330284247702,1
54263,74,0.795708292515017,1
54336,76,0.784482302055064,1
54411,77,0.817900280698699,1
54487,77,0.806219155703052,1
54563,78,0.809371078555378,1
54640,77,0.832019295666327,1
54716,78,0.791905906625827,1
54793,79,0.80198881172514,1
54871,77,0.813100915022441,1
54947,79,0.821664320786831,1
55025,80,0.827121408200091,1
55104,80,0.807240400288494,1
55183,78,0.809650734231795,1
55260,79,0.79509038727027,1
55338,81,0.801339289142164,1
55418,76,0.796216624472472,1
55493,78,0.768088868294239,1
55570,79,0.809295236110446,1
55648,80,0.812012477336015,1
55727,79,0.822651513171565,1
55805,81,0.834001270461117,1
55885,78,0.815798882281888,1
55962,78,0.802361220040185,1
56039,79,0.817923093484996,1
56117,79,0.822703201889926,1
56195,78,0.834025626641973,1
56272,78,0.808727820093584,1
56349,80,0.837155008079302,1
56428,79,0.798555942540031,1
56506,80,0.81234332654768,1
56585,79,0.808975872842759,1
56663,78,0.807809010433179,1
56740,78,0.817536520677367,1
56817,79,0.834747006038615,1
56895,79,0.812312440045094,1
56973,76,0.809168143375948,1
57048,76,0.815792490156687,1
57123,77,0.828238857520001,1
57199,77,0.775277425201098,1
57275,78,0.797710267307733,1
57352,78,0.799294477624512,1
57429,78,0.831169390488713,1
57506,80,0.831522952234652,1
57585,79,0.802879535000999,1
57663,80,0.81212857639546,1
57742,79,0.824777201282274,1
57820,79,0.825963442888149,1
57898,77,0.819313923888197,1
57974,78,0.811519700372498,1
58051,79,0.837445280669758,1
58129,79,0.814005615427376,1
58207,79,0.823338026547702,1
58285,79,0.804252350811902,1
58363,79,0.807765527271372,1
58441,79,0.82683891111021,1
58519,77,0.828108401716384,1
58595,77,0.829878332012365,1
58671,78,0.789061265851904,1
58748,79,0.808750473637734,1
58826,80,0.80310459628752,1
58905,79,0.779819749044641,1
58983,79,0.804973209497334,1
59061,78,0.809297307797326,1
59138,79,0.821689747380213,1
59216,78,0.810813314436015,1
59293,79,0.809248436119193,1
59371,79,0.812329699540934,1
59449,79,0.823236431078078,1
59527,80,0.805179303773405,1
59606,78,0.812463372713385,1
59683,79,0.819145007980908,1
59761,78,0.817971345363426,1
59838,80,0.840250596842441,1
59917,79,0.820348913583163,1
59995,79,0.808014826357143,1
60073,78,0.84307672551582,1
60150,78,0.845089910549199,1
60227,77,0.83682966794619,1
60303,78,0.820411772524888,1
60380,77,0.824915350051727,1
60456,78,0.82043171912717,1
60533,79,0.811558561511197,1
60611,79,0.828344428441097,1
60689,80,0.834239277764972,1
60768,79,0.858460033738601,1
60846,79,0.827214531574593,1
60924,79,0.848030919378858,1
61002,78,0.838892286728782,1
61079,78,0.801249076758753,1
61156,79,0.817852581616811,1
61234,77,0.821400318879219,1
61310,77,0.837926025215905,1
61386,78,0.841719020347489,1
61463,77,0.839305551332913,1
61539,78,0.821747062264464,1
61616,77,0.81282122204583,1
61692,78,0.823564205433124,1
61769,79,0.811890295638187,1
61847,79,0.836761959273509,1
61925,78,0.816437201983056,1
62002,79,0.816337679352363,1
62080,79,0.841936964101452,1
62158,80,0.798472062618738,1
62237,80,0.811667684133498,1
62316,78,0.817162370712175,1
62393,79,0.818724347218723,1
62471,79,0.804001734883775,1
62549,78,0.810614111407566,1
62626,80,0.822406515847944,1
62705,78,0.809692512784859,1
62782,80,0.82390967502436,1
62861,79,0.819147434550893,1
62939,79,0.824223771313217,1
63017,79,0.816175932371268,1
63095,80,0.798515404878556,1
63174,79,0.819537152359512,1
63252,80,0.808664547560743,1
63331,80,0.830642319652321,1
63410,78,0.832102381625681,1
63487,79,0.829600587463422,1
63565,79,0.858006592371314,1
63643,78,0.856517888650156,1
63720,79,0.814504207475392,1
63798,79,0.821061224920677,1
63876,79,0.811522235098117,1
63954,80,0.839470176277462,1
64033,80,0.827010508477839,1
64112,79,0.786759293433992,1
64190,78,0.832623394434269,1
64267,79,0.788949545605941,1
64345,80,0.806958001211672,1
64424,77,0.815847054011172,1
64500,78,0.828432367675423,1
64577,79,0.824611954760257,1
64655,80,0.81861975453961,1
64734,80,0.851900517039076,1
64813,80,0.832280269512364,1
64892,80,0.817836140441312,1
64971,81,0.817481575844776,1
65051,79,0.819325635536727,1
65129,79,0.843819252284096,1
65207,80,0.821534601763441,1
65286,79,0.828516274089958,1
65364,78,0.835120655820961,1
65441,78,0.830840498190239,1
65518,78,0.833548434165926,1
65595,80,0.837444775641069,1
65674,77,0.823124928148862,1
65750,78,0.826273691539166,1
65827,78,0.836687702231536,1
65904,77,0.837602104520626,1
65980,79,0.851365286885072,1
66058,78,0.832565420838386,1
66135,78,0.811959761340723,1
66212,79,0.802886927631273,1
66290,77,0.822793569512554,1
66366,78,0.825563252241181,1
66443,78,0.837795806923175,1
66520,78,0.797226745378954,1
66597,80,0.819549443368973,1
66676,80,0.821536407836236,1
66755,78,0.797830205330491,1
66832,78,0.818454554069541,1
66909,77,0.803523772253158,1
66985,79,0.828929929013687,1
67063,79,0.83687994530044,1
67141,79,0.835273056398684,1
67219,82,0.808401398477044,1
67300,81,0.841390619135529,1
67380,81,0.826186593145511,1
67460,80,0.803730528764869,1
67539,79,0.82049300884897,1
67617,80,0.856516618878881,1
67696,81,0.824023037223394,1
67776,77,0.788813999079071,1
67852,79,0.80043055395821,1
67930,76,0.781771664620081,1
68005,78,0.792055758437706,1
68082,78,0.808760361089562,1
68159,78,0.832716851968052,1
68236,79,0.83657611318181,1
68314,78,0.819140308665884,1
68391,78,0.825045858634159,1
68468,77,0.81905515951053,1
68544,79,0.801662492607022,1
68622,76,0.798068536690853,1
68697,79,0.816375761031442,1
68775,79,0.821189505435257,1
68853,78,0.83698540185973,1
68930,79,0.840051674872482,1
69008,78,0.825492045941949,1
69085,76,0.851891796378964,1
69160,76,0.833121662361073,1
69235,76,0.839712292026241,1
69310,75,0.837014998947168,1
69384,77,0.847917327956143,1
69460,77,0.826168130264933,1
69536,77,0.84262083737579,1
69612,78,0.786566440722523,1
69689,77,0.827932950205169,1
69765,78,0.826274396482925,1
69842,76,0.846925587036576,1
69917,78,0.81328729091186,1
69994,76,0.837459939171023,1
70069,78,0.813933937920221,1
70146,77,0.822814439672207,1
70222,77,0.811829522790226,1
70298,78,0.820043001468358,1
70375,78,0.841078409285521,1
70452,79,0.855873616541911,1
70530,80,0.81865447598396,1
70609,78,0.817351547244433,1
70686,78,0.822543640152349,1
70763,78,0.822245278577871,1
70840,77,0.838586727229747,1
70916,79,0.82983835131304,1
70994,79,0.832203364389195,1
71072,79,0.844444842902519,1
71150,77,0.790655036470531,1
71226,77,0.830632860891888,1
71302,77,0.815901767318586,1
71378,78,0.822483709867986,1
71455,78,0.804988239241608,1
71532,78,0.834762828080757,1
71609,79,0.820338610677488,1
71687,77,0.824748306548935,1
71763,79,0.809958210205735,1
71841,78,0.814909010031399,1
71918,78,0.816854430184946,1
71995,78,0.849796699391027,1
