"tau_i","T_i","sim_i","template_i"
77957,64,0.384495557139699,2
78020,58,0.66392118754989,2
78085,68,0.868093341289231,2
78164,53,0.735283616324583,2
78216,64,0.625505840087963,2
78320,65,0.781435122884753,1
78390,54,0.628157513886705,2
78468,52,0.752541958099599,1
78558,66,0.749267953384074,2
78668,63,0.697538716025882,2
78730,52,0.763354301201559,1
78809,53,0.825436698787734,2
78871,121,0.773483393749351,1
78991,106,0.747443755752969,2
79096,128,0.907699356569218,1
79223,126,0.801657838028933,2
79348,119,0.932807649535055,2
79466,118,0.840372802337035,2
79583,115,0.929917606268705,2
79697,122,0.908184550442638,1
79823,119,0.822554591726634,2
79941,132,0.905553199759579,1
80072,142,0.760066566637065,1
80213,56,0.476501557493456,2
80284,80,0.71214762186031,2
80363,57,0.576591922420459,1
80448,69,0.707594857702797,2
80553,50,0.765387198159935,1
80623,66,0.703762163761331,1
80735,50,0.737645398874458,2
80795,50,0.442467125449696,1
80854,60,0.574175236517502,1
80949,51,0.508644438699021,1
81035,54,0.641754369669266,2
81096,61,0.704768607028028,1
81165,50,0.544866761557553,2
81256,53,0.579479181118996,1
81320,81,0.594980357785659,2
81404,55,0.724444955727804,2
81479,50,0.786494253209819,2
81559,51,0.695510197583486,2
81635,65,0.613461990761097,2
81730,52,0.516919774076164,2
81792,58,0.461550885453582,1
81866,50,0.553921459713723,2
81925,51,0.43799532696612,1
81997,62,0.777764562343969,2
82058,55,0.81516161643719,1
82153,55,0.501562471212751,1
82207,74,0.822807401057456,2
82296,59,0.596556056878161,1
82365,50,0.569828764110564,1
82414,86,0.458228369064855,2
82499,52,0.80940548936399,2
82561,71,0.476687639884496,2
82631,50,0.633134503781518,1
82729,54,0.704405798610784,1
82794,54,0.599073381416533,2
82868,73,0.554507017119279,1
82940,52,0.66092862263188,2
82991,60,0.498289114301341,2
83050,50,0,1
83099,65,1.20963833296071e-07,1
83163,61,2.32849598375315e-08,2
83246,57,2.32849598375315e-08,2
83302,68,8.32169048057865e-08,2
83369,150,2.32849598375315e-08,1
83518,68,8.32169048057865e-08,2
83585,73,2.3036823517587e-08,2
83661,54,1.78266940333575e-08,2
83717,70,9.84720822108829e-08,2
83786,51,1.78266940333575e-08,2
83866,51,0.705978611325204,1
83916,50,0.662338947367102,1
83985,54,0.586853357635048,1
84075,58,0.841581775323046,2
84132,52,0.216583514407585,1
84196,59,0.677066034415359,2
84266,62,0.837766558589453,2
84348,56,0.622307028086536,1
84403,67,0.678986035763891,2
84508,50,0.738643355399166,2
84589,57,0.546514515081996,2
84657,50,0.414804692733491,2
84706,66,0.763725481693228,2
84795,58,0.573322218105203,1
84875,66,0.578408400387225,2
84955,50,0.547276288247844,2
85046,50,0.392064023736873,1
85095,63,0.578955269473845,2
85206,112,0.799950292580295,1
85317,128,0.910582804473544,2
85452,110,0.820392724306134,1
85561,117,0.914052941901845,1
85684,118,0.90019031952682,1
85818,71,0.734694489454598,1
85928,79,0.852240990519763,1
86006,78,0.778610101697685,1
86083,79,0.829093377638856,1
86161,77,0.821557436111765,1
86237,79,0.81279437444911,1
86315,79,0.819596580644173,1
86393,79,0.790948837107947,1
86471,79,0.816566833732371,1
86549,78,0.845640968100214,1
86626,75,0.784810994538065,1
86742,75,0.822888410234134,1
86850,79,0.817930608244533,1
86928,81,0.776221993021223,1
87008,85,0.851101409079601,1
87136,80,0.870244685486559,1
87215,77,0.808480269620538,1
87291,76,0.833686766372235,1
87366,75,0.776347118879478,1
87440,76,0.819573670421007,1
87515,75,0.773091199183898,1
87589,74,0.814247583662489,1
87662,72,0.725773921816776,1
87733,70,0.811055794662496,2
87832,73,0.766343191629538,1
87904,71,0.775660399540661,1
87974,71,0.755548208710266,1
88044,74,0.726453481837902,1
88117,72,0.765227953486712,1
88227,73,0.780001254083588,2
88299,72,0.783909573953527,1
88370,71,0.710174720128128,1
88440,71,0.78906083087165,1
88510,69,0.727991191053195,1
88578,68,0.791300254995265,1
88645,68,0.719460891511677,1
88712,68,0.766380254053912,1
88808,69,0.721691918444598,1
88876,71,0.781952204390407,1
88946,70,0.749527968568386,1
89015,72,0.801388332704258,1
89086,73,0.759660301687918,1
89158,74,0.770990907932009,1
89231,73,0.805439503339985,1
89345,75,0.779623627817197,2
89452,74,0.77447740480801,1
89525,72,0.744785153753771,1
89596,73,0.81715119691762,1
89668,73,0.724625416748446,1
89740,76,0.816741593061575,1
89815,74,0.81721019888983,1
89888,73,0.792885414449269,1
89960,73,0.768507377779093,1
90032,73,0.725691684161092,1
90104,74,0.825112590201498,1
90177,75,0.766094477786322,1
90251,75,0.779032726139614,1
90325,75,0.784482830763346,1
90399,76,0.785514190095494,1
90474,74,0.81888020407621,1
90547,76,0.791331162181731,1
90622,76,0.795438511711134,1
90697,76,0.767817015453032,1
90772,75,0.792297920504891,1
90846,73,0.805538800735535,1
90918,75,0.773026739262939,1
90992,75,0.770362161662124,1
91066,72,0.765170594449212,1
91137,74,0.738469931799002,1
91210,75,0.801472703285661,1
91326,74,0.782782777913808,1
91431,75,0.804762114157332,1
91505,76,0.763661546497039,1
91580,77,0.788451307085206,1
91656,77,0.805554669532816,1
91774,77,0.789526800431083,1
91884,78,0.777028120381516,1
92006,82,0.804019550209113,2
92122,79,0.788923787847522,1
92243,78,0.795860550016656,1
92353,77,0.777296610595929,1
92429,77,0.748570232865125,1
92505,77,0.790912650674909,1
92581,77,0.780375787951304,1
92657,77,0.791948939137882,1
92733,77,0.792713712000955,1
92809,78,0.777272776270129,1
92886,77,0.837115897608732,1
92962,78,0.782328383386429,1
93039,77,0.803825433073883,1
93115,77,0.791207620091354,1
93191,76,0.777339021732675,1
93266,78,0.790104291792906,1
93343,75,0.804232716235357,1
93417,77,0.811928752492308,1
93493,76,0.76446316291737,1
93568,78,0.770368412575974,1
93645,73,0.773245579954995,1
93759,78,0.815359542980871,1
93873,78,0.763187756721376,1
93950,75,0.775943211925611,1
94024,76,0.791476121827168,2
94099,77,0.784280569554274,1
94175,76,0.792774014026804,2
94250,78,0.775092822247005,1
94327,77,0.756988121215946,1
94403,77,0.787709431781275,2
94479,77,0.764183036818021,1
94555,78,0.779854493319355,2
94632,77,0.789993778900187,1
94708,75,0.728335028981323,1
94782,75,0.783363889919584,1
94856,77,0.782985393845748,1
94932,78,0.803652690147445,1
95009,78,0.816079904238591,1
95086,80,0.783338770305679,1
95165,76,0.729965818758149,1
95240,78,0.777257977830099,1
95317,77,0.804363052701215,1
95393,76,0.765855693194349,1
95468,76,0.766606813822167,1
95543,75,0.820469279788387,1
95617,77,0.797381246029453,1
95693,78,0.811180974573445,1
95770,77,0.778072443364549,1
95846,77,0.823259352897447,1
95922,76,0.789722692056087,1
95997,75,0.77622971050267,1
96071,77,0.787834706824953,1
96147,75,0.80884175018652,1
96221,76,0.786845049329151,1
96296,75,0.803594276426058,1
96370,76,0.740136766783102,1
96445,74,0.771000875327841,1
96518,78,0.791289143954729,2
96636,78,0.778924856711517,2
96748,76,0.814013362223606,1
96823,78,0.751498809643759,1
96900,83,0.795502753741195,1
96982,89,0.622777015455481,1
97070,105,0.898944536830954,1
97179,129,0.900718741725628,2
97308,139,0.786123459853247,1
97459,62,0.625090398142377,1
97520,91,0.732004649969408,2
97610,50,0.356386672446663,1
97675,62,0.827371034896908,2
97745,59,0.795181670557392,2
97837,50,0.892421632670664,1
97920,69,0.863309538760043,1
97988,53,0.72082346129328,1
98086,93,0.705851896932915,2
98192,52,0.738005621644374,1
98243,65,0.826801057328603,2
98323,50,0.235820142995029,1
98372,168,0.719392020550838,1
98539,63,0.492068462998575,2
98601,50,0.711781267795949,2
98660,64,0.704526678833066,2
98732,56,0.502118134333764,1
98787,55,0.387787363740468,1
98841,55,0.852942256554204,1
98908,58,0.628204224667358,1
98981,78,0.728878087935213,2
99101,54,0.696825887871914,2
99154,63,0.826031384353913,1
99216,52,0.720533743600623,2
99293,53,0.827062933844667,2
99345,62,0.822795963058978,2
99426,57,0.686595696137422,1
99482,50,0.774957279657854,2
99558,64,0.609872364876803,1
99621,84,0.770542542148226,2
99707,50,0.762986051854461,1
99776,56,0.718531560989349,2
99831,56,0.46056373218198,1
99889,77,0.579336933096587,2
100010,64,0.454685011337598,2
100074,51,0.536214516660434,2
100124,60,0.752514692590812,2
100194,56,0.492183382693017,1
100275,61,0.629865709847466,2
100335,53,0.540010285828509,2
100387,62,0.616471641547609,2
100452,51,0.581592444292608,1
100526,60,0.389108202153251,2
100585,53,0.731654938687901,1
100648,65,0.647349415824227,2
100720,53,0.671385886708102,2
100806,125,0.857871737685495,1
100930,62,0.244057993661146,1
100991,94,0.804791972920706,2
101118,65,0.778269714182019,2
101185,50,0.364417219613932,1
101234,115,0.898012998859799,1
101355,97,0.89100572801584,1
101471,76,0.776678348960406,1
101546,78,0.788517195315087,2
101623,78,0.799574076071666,1
101700,76,0.792674247895262,1
101775,76,0.784906183128319,1
101850,74,0.831200898637894,1
101923,77,0.777499340049794,1
101999,75,0.785810152388543,1
102073,75,0.776113502834486,1
102147,75,0.798049549533288,2
102221,73,0.787700888145315,1
102293,76,0.815198131787396,1
102368,76,0.754461647578258,1
102443,75,0.804399116430712,1
102517,74,0.816527617553964,1
102590,74,0.789464150141013,1
102663,75,0.814534174434282,1
102737,75,0.798720958632138,1
102811,75,0.793130910678088,1
102885,75,0.780388257518124,1
102959,77,0.824359855883483,1
103035,73,0.811111340350888,1
103107,77,0.780053278088307,1
103183,76,0.816589735658059,1
103258,76,0.790305335986206,1
103333,74,0.777502241124241,1
103406,77,0.792726027603872,1
103482,77,0.76001223489058,1
103558,76,0.817850742014655,1
103633,75,0.780637788716721,1
103707,74,0.808031406622815,1
103780,75,0.823441281663157,1
103854,76,0.76967090687968,1
103929,76,0.774007111045815,1
104004,75,0.795515576746855,1
104078,78,0.780327688558129,1
104155,77,0.77682962666627,1
104231,79,0.819163287980067,1
104309,77,0.802807665493843,1
104385,77,0.795122353719883,1
104461,75,0.79976841001834,1
104535,76,0.83873169880468,2
104610,75,0.808214751170456,1
104684,77,0.771491169521661,1
104760,77,0.796491831722171,2
104836,77,0.773380607258624,1
104912,77,0.841914598680183,1
104988,79,0.782057518096836,1
105066,78,0.810077980865199,2
105185,78,0.810004293365773,1
105262,81,0.78597911840228,1
105342,80,0.819244256640119,1
105457,81,0.82090102258175,1
105537,78,0.81892240659936,1
105614,80,0.844389208241681,1
105693,78,0.852087873322816,1
105770,78,0.854373688896715,1
105847,77,0.815569097681876,1
105923,77,0.832656295189215,1
105999,77,0.777403918339703,1
106075,76,0.840237600562814,1
106150,75,0.811248513159267,1
106224,76,0.733341833362919,1
106299,81,0.843997377726609,1
106379,78,0.804892163307304,1
106456,78,0.802730864575165,1
106533,80,0.80327652878169,1
106612,77,0.748996540920309,1
106688,82,0.814312607034689,1
106769,79,0.800258780320959,1
106847,80,0.8252403402937,1
106926,80,0.835404178991723,1
107005,78,0.820287010816874,1
107082,78,0.821912342962882,1
107159,77,0.820347405231732,1
107235,79,0.777591803733832,2
107313,79,0.831116995640857,1
107391,80,0.811750782290787,1
107470,80,0.785391649233918,1
107549,81,0.78945408757737,1
107629,79,0.81461322105957,1
107750,79,0.795559392534151,1
107862,78,0.8272279741473,1
107939,78,0.798585707410937,1
108059,80,0.808104399684177,1
108171,77,0.80612543660323,1
108247,78,0.799371749090001,1
108324,78,0.809585334273679,1
108401,79,0.81746303945729,1
108479,78,0.828820440767344,1
108556,77,0.815654943940945,1
108632,80,0.801168166884291,1
108711,80,0.785889664675086,2
108790,79,0.865179078279819,1
108868,81,0.810088582894303,1
108948,78,0.810781250053967,1
109025,78,0.810216427634338,1
109102,79,0.813405414813103,1
109180,77,0.810484355680562,1
109256,79,0.799667152856303,1
109377,78,0.79887753066715,2
109487,79,0.81878624567644,1
109565,77,0.796513235593661,1
109641,78,0.80930376482198,1
109718,77,0.782239957488696,1
109794,79,0.83334655735047,1
109872,79,0.800295769364331,1
109950,81,0.855297426662725,1
110074,80,0.842252928641537,1
110189,79,0.85971322188028,1
110267,79,0.821862626589904,1
110345,79,0.834207734543478,1
110423,79,0.80352577906656,1
110501,79,0.831320346110532,1
110579,79,0.808310081505962,1
110657,79,0.809603602792053,1
110735,81,0.828313533846612,1
110815,80,0.819069668647641,1
110894,78,0.821049414698003,1
111015,79,0.814760240201922,2
111129,79,0.833877820487143,1
111207,80,0.805430691719615,1
111286,79,0.847573946176196,1
111364,77,0.833138192355975,1
111440,78,0.830169902019527,1
111517,79,0.822588929234803,1
111595,79,0.792409901619655,1
111673,78,0.829474835179214,1
111750,80,0.82314273482707,1
111829,80,0.822801102659465,1
111908,82,0.847744596948903,1
111989,80,0.822139105731606,1
112068,80,0.807565071008866,1
112147,78,0.81258212353839,1
112266,80,0.833893086743763,1
112380,77,0.828880466583774,1
112456,79,0.848192740697114,1
112534,79,0.817224659391322,1
112612,77,0.799146769948773,1
112688,77,0.82575841042722,1
112807,80,0.818677840003551,1
112922,80,0.80328520687263,1
113001,80,0.820485851754001,1
113080,78,0.815476120809067,1
113157,79,0.816976432119341,1
113235,78,0.839173874088974,1
113312,80,0.787279530707497,1
113391,79,0.82155665226211,1
113469,77,0.79304073877176,1
113545,81,0.821661304586682,1
113625,80,0.801052017910812,1
113704,81,0.823832424050784,1
113784,79,0.790777240934598,1
113862,81,0.822365591058445,1
113942,81,0.834753692491393,1
114022,81,0.845372438508093,1
114102,83,0.804199070836318,1
114184,83,0.839079063802092,1
114266,83,0.813339668458754,1
114348,79,0.801881793780142,1
114426,81,0.798737430880397,1
114506,76,0.776546898541286,1
114581,78,0.824468014843311,1
114658,79,0.80766929624096,1
114736,78,0.811645511497244,1
114813,78,0.7971858576315,1
114890,77,0.805520637033645,1
114966,76,0.786913652204166,1
115041,78,0.792893551861432,1
115118,79,0.8138067157751,1
115196,80,0.778975761884118,1
115275,77,0.798093973262171,1
115351,79,0.803387818332004,1
115429,78,0.821698644555605,1
115506,78,0.811123366663212,1
115583,79,0.825347871121352,1
115661,78,0.799120606895444,1
115738,77,0.809741187718451,1
115814,77,0.791057516732134,1
115891,80,0.813674012191645,1
116012,73,0.783298232543035,1
116116,75,0.757663232208272,1
116190,77,0.777946507909622,1
116266,78,0.783058134046363,1
116343,78,0.789046212254076,2
116420,81,0.806846049989386,1
116500,80,0.839355057894946,2
116579,79,0.798582819249653,1
116657,79,0.817210246647312,1
116735,75,0.789598116537352,1
116809,77,0.789764398604995,1
116885,77,0.797882199841521,1
116961,77,0.774830558460578,1
117037,77,0.815740201423249,1
117113,78,0.78217214716374,1
117190,76,0.756250629837582,1
117265,78,0.818626927364869,1
117342,80,0.828550770634147,1
117421,81,0.822473848163755,1
117501,80,0.822499483738519,1
117580,79,0.799256106661279,1
117658,79,0.796470972787978,1
117736,78,0.814137776882831,1
117813,79,0.82063061181979,1
117891,78,0.829405304701893,1
117968,81,0.786484365881582,1
118092,80,0.781494935489872,1
118205,78,0.790022723068026,1
118282,76,0.785060503706435,1
118401,78,0.786557685375514,2
118511,78,0.806765906831003,1
118588,79,0.795015080327908,1
118666,79,0.787701378213322,1
118744,77,0.779943129925529,1
118820,81,0.818243059623235,1
118900,80,0.799690570918538,1
118979,83,0.773942349959927,1
119061,86,0.821711187446146,2
119146,99,0.850094888033963,1
119284,59,0.532381563674894,1
119342,67,0.740160813098132,2
119423,57,0.753929921281224,2
119480,69,0.595213585105223,2
119554,50,0.593139921538956,2
119621,63,0.692731116244735,1
119683,97,0.752916296096767,1
119779,57,0.62882736071019,1
119848,101,0.731622869517205,1
119957,63,0.80587712627156,1
120019,85,0.778965204030819,2
120115,62,0.677080882166651,2
120224,56,0.74985822135673,1
120305,50,0.616952058803194,1
120354,82,0.744360808262412,2
120435,74,0.836756890868015,2
120508,51,0.727073791860968,1
120558,55,0.558759613702694,1
120616,73,0.838243842209376,2
120688,58,0.867654652827006,2
120749,90,0.713097011846221,1
120838,67,0.634193293863111,2
120919,66,0.670870774319365,2
120984,63,0.536409320743502,1
121046,59,0.478058528103924,2
121122,62,0.667607081083352,2
121217,59,0.695576726695264,2
121306,66,0.686516683737553,2
121371,51,0.177091999894638,1
121430,76,0.814819745487107,1
121505,55,0.498185631299065,2
121580,54,0.758234328722807,1
121633,55,0.374213308721031,2
121687,56,0.83408778773905,1
121742,86,0.727262532472677,2
121865,63,0.711556338114232,2
121927,59,0.0926372420879397,1
121985,50,0.798246423811057,1
122056,51,0.794854873873153,2
122130,54,0.745137806612585,1
122206,66,0.74424335358425,1
122313,66,0.641881026235084,1
122378,84,0.651017960535922,2
122499,65,0.730481475496428,2
122572,65,0.614919031138064,1
122647,52,0.486070725365297,1
122698,62,0.662074684636265,2
122759,61,0.799379284572586,1
122819,53,0.614608417538895,1
122871,66,0.734010329740306,2
122944,56,0.418258511311861,2
123019,64,0.656428770998452,2
123082,50,0.667107565497067,1
123131,59,0.432725257839185,1
123207,65,0.69458472866211,2
123271,51,0.391492098105368,2
123321,57,0.61784537771564,1
123413,69,0.676517649650742,2
123503,61,0.652798219252916,1
123566,99,0.683367878018531,2
123664,55,0.734262260473872,2
123718,53,0.735569045568833,2
123794,57,0.656258712615538,2
123850,72,0.730334432403051,1
123921,53,0.408315904066422,1
123973,51,0.688288967737376,1
124031,59,0.453744283879556,1
124089,50,0.709268045806879,1
124182,106,0.841080529009981,1
124287,68,0.653808966422731,1
124354,79,0.844314935096308,1
124468,81,0.841996422874867,1
124548,78,0.838494545578255,1
124625,78,0.814723370157769,1
124702,76,0.788341692654933,1
124777,74,0.783298459806682,1
124850,74,0.738751809854285,1
124923,72,0.783743701099667,1
124994,77,0.77966393180441,1
125070,75,0.787216280240979,1
125144,75,0.762626833475376,1
125259,75,0.781902486584402,1
125365,77,0.769358510600109,1
125441,75,0.784322065636139,1
125515,78,0.759104747213744,1
125592,71,0.733610017946299,2
125662,80,0.827386357184382,1
125783,75,0.83663619648419,1
125857,75,0.716692937472288,1
125931,78,0.821430478568328,1
126008,76,0.792353933264717,1
126230,76,0.743711306385707,1
126305,76,0.801095321933877,1
126380,76,0.735280442340073,1
126455,77,0.803847680672007,1
126564,76,0.767758488458664,1
126639,77,0.781655262082645,1
126715,77,0.785861688370687,1
126791,79,0.82484347271288,1
126869,75,0.800786773243572,1
126943,77,0.790758104923457,1
127019,76,0.77808049039461,1
127094,76,0.798662526164212,1
127212,77,0.804528593061135,1
127321,77,0.819770154039154,1
127397,76,0.760360455086216,1
127472,76,0.783284812918257,1
127547,75,0.76213658597766,1
127621,79,0.808277134872493,1
127699,78,0.812532165546044,1
127776,77,0.79189380511907,1
127852,77,0.816470024223569,1
127928,79,0.833345565260095,1
128006,78,0.800908902429419,1
128083,77,0.791733513667234,1
128159,79,0.795654162520944,1
128237,79,0.820122394693758,1
128315,81,0.824155053816283,1
128439,77,0.81219100362525,1
128548,80,0.794485119662188,2
128627,77,0.787139638830673,1
128703,76,0.769177580006299,1
128778,78,0.789795428158094,1
128855,75,0.730056615744776,1
128929,79,0.807142432085635,1
129007,79,0.749369613812408,1
129085,79,0.827643240037614,1
129163,78,0.816187432340308,1
129240,77,0.840933688748947,1
129316,79,0.811809254264973,1
129394,78,0.776629778072488,1
129471,78,0.844224001328267,1
129548,78,0.827765862478559,1
129625,78,0.806263946398559,1
129702,79,0.79016709574163,1
129780,77,0.824890407149792,1
129856,79,0.844942954758752,1
129934,80,0.815712285905423,1
130013,78,0.830897706208712,1
130090,78,0.798027372046778,1
130167,78,0.797341621329821,1
130244,80,0.818593536940617,1
130323,79,0.82593750565707,1
130401,77,0.78769413396334,1
130477,77,0.802839882295695,1
130553,78,0.795523944225337,1
130630,78,0.807959691336254,1
130707,78,0.783335957379554,1
130784,77,0.768244582654098,1
130860,80,0.782524626448157,2
130939,79,0.81458603693392,1
131061,79,0.790822900605847,1
131174,80,0.813778401893423,1
131253,80,0.80713951847256,1
131375,79,0.768509649106597,2
131453,79,0.796445452075204,2
131565,78,0.789449516705667,1
131642,78,0.792427514235062,1
131719,78,0.806246811859946,1
131796,77,0.792470903229896,1
131872,79,0.83287957618612,1
131950,78,0.787458901227806,1
132027,79,0.814124813780349,1
132105,80,0.801297047684971,1
132184,80,0.792292269564447,1
132263,78,0.829448950872974,1
132340,79,0.776269160676163,1
132418,77,0.821158256143257,1
132540,78,0.777881102570195,2
132653,78,0.834214309543353,2
132773,77,0.792676760255456,2
132881,76,0.778593740541429,1
132956,77,0.800908204000828,2
133032,79,0.812178573407455,1
133110,76,0.771692454146041,1
133227,78,0.792556531766628,1
133336,75,0.792215348824497,1
133410,74,0.780930757767779,1
133483,76,0.78088917764053,1
133558,73,0.780513756958715,1
133672,74,0.771107487136379,1
133777,77,0.80715033597252,1
133895,77,0.775687557001788,1
134002,77,0.735138366441304,1
134078,76,0.795282288686962,1
134196,77,0.752537466326447,2
134272,78,0.769486159500213,2
134383,76,0.792889977662694,1
134458,77,0.778349887529969,1
134534,77,0.787564400341027,1
134610,79,0.775450278538541,1
134731,79,0.772336238326696,1
134809,79,0.787549463830812,1
134887,79,0.789216727639058,2
134965,77,0.798165365817949,1
135075,78,0.811240534163631,1
135195,79,0.774124907044522,1
135308,80,0.770754083781372,1
135387,79,0.817228003195093,1
135465,79,0.80521771657836,1
135588,79,0.785547230568038,1
135701,79,0.829765861430337,1
135779,78,0.783843545146843,1
135856,80,0.778641664781815,1
135935,80,0.760138553649621,1
136014,80,0.786732991799665,1
136093,80,0.791173683369197,1
136172,81,0.8224347274865,1
136252,82,0.825288455916892,1
136333,83,0.806415523225557,1
136415,84,0.720614280602276,2
136507,108,0.886997057917652,1
136623,115,0.889177860365943,1
136758,58,0.719591163561214,1
136841,72,0.679731143326945,2
136920,79,0.67742350473572,2
137006,103,0.592788123342114,2
137130,65,0.870353697650026,1
137232,78,0.677756180735615,2
137311,121,0.859862449931709,2
137435,116,0.867419024691466,1
137550,67,0.793007218293707,1
137616,74,0.842461867689513,1
137689,73,0.786578747160676,1
137761,70,0.726507480674899,1
137830,70,0.743538970060319,1
137899,68,0.785328811329346,1
137966,68,0.707314629169471,1
138033,69,0.777264115775374,1
138101,67,0.618153362893474,1
138197,67,0.769962852016625,1
138263,68,0.75311056283212,1
138367,69,0.762281239065825,1
138435,68,0.787454943611431,1
138502,68,0.788762775490818,1
138569,67,0.634207897461968,1
138635,68,0.748753540432938,1
138702,67,0.785566860041653,2
138768,69,0.664680290111069,1
138836,69,0.742748771545211,1
138933,69,0.756812763838734,1
139038,67,0.790560895382699,1
139104,67,0.794441598659663,2
139170,68,0.644548927136516,1
139237,68,0.765076664279062,2
139304,68,0.774426579198077,1
139402,66,0.74868298179472,1
139505,70,0.821406336743859,2
139604,70,0.766218193401028,1
139711,70,0.765405282688074,2
139780,68,0.771529224530657,2
139878,69,0.705829474590423,1
139946,70,0.749275574279655,1
140015,69,0.738257094460443,1
140121,69,0.788697547474554,2
140189,69,0.655489195894785,1
140257,71,0.754026829895379,2
140327,72,0.76086189422949,2
140428,69,0.743480392806033,1
140536,70,0.763971265271529,1
140605,71,0.833364574844717,2
140675,68,0.715951106464505,1
140742,71,0.810240256486758,1
140812,68,0.613862079270431,1
140879,68,0.810441275895372,2
140946,71,0.731709228215283,1
141016,70,0.792930207216338,1
141085,71,0.636092994957707,1
141155,69,0.75656022809119,1
141223,74,0.767476837133423,2
141296,72,0.636932405918713,1
141367,70,0.738235888653072,2
141436,69,0.76211347109019,2
141504,69,0.778039970750872,2
141572,70,0.625062791290944,1
141641,69,0.737364419264236,2
141709,70,0.594905636567643,1
141778,71,0.75591639107735,1
141848,72,0.772898129243498,2
141950,72,0.754169449276752,1
142021,71,0.745486415541216,1
142131,72,0.749258116858049,2
142234,72,0.761732224245377,1
142305,72,0.744600614192986,1
142376,72,0.77323530583758,1
142447,73,0.749295404459038,1
142558,70,0.760929484259567,2
142627,72,0.674948646383265,1
142698,71,0.793130762733919,2
142799,71,0.722127882079028,1
142869,72,0.724368266651101,2
142940,74,0.73473639705608,1
143013,76,0.755343074038736,2
143131,82,0.761697646075316,2
143253,117,0.809282737970332,2
143377,124,0.868834282627848,1
143506,131,0.802615323958003,1
143641,125,0.857093315242348,1
143772,119,0.926588549431665,1
143909,146,0.759395376374049,1
144099,77,0.719071074977258,2
144175,52,0.846776563849666,1
144226,59,0.488998477399887,2
144309,50,0.692624898012509,1
144392,60,0.616550286098398,2
144476,63,0.819878117272881,2
144538,59,0.256811932830053,1
144596,68,0.781990063051111,2
144674,64,0.611287470712299,2
144737,50,0.707039141767164,2
144786,60,0.607488973658394,1
144850,64,0.739470069713406,2
144914,52,0.591784538716829,1
144965,54,0.0619231975351355,1
145018,54,0.731419148690324,2
145101,66,0.694063187883817,1
145206,50,0.589929643830038,2
145298,72,0.575314349751372,1
145369,55,0.69527052166732,1
145423,59,0.404373226598953,2
145487,66,0.731166823930035,2
145552,53,0.574056945476136,1
145649,133,0.812329773202704,1
145789,111,0.883806417698626,1
145899,117,0.92352268277362,2
146015,115,0.876234341972704,2
146129,112,0.915511151675326,2
146240,114,0.927570316984436,2
146353,110,0.904212146230717,1
146462,117,0.873468748880819,1
146585,115,0.845976458489105,1
146699,119,0.913374621827139,2
146824,112,0.906989621385264,1
146935,119,0.810214613894927,2
147053,117,0.909049994758594,2
147174,109,0.904657893004906,1
147286,109,0.897375857380874,1
147398,111,0.893384232548086,2
147508,114,0.925365467634724,2
147621,113,0.891233635763279,1
147739,108,0.85492892728944,1
147851,109,0.701481031145543,1
147959,115,0.928613708783499,2
148073,112,0.939952099785422,2
148184,116,0.837717859488581,1
148307,105,0.919654201929561,1
148417,110,0.908846284094613,1
148533,110,0.876366273366539,1
148642,118,0.915641650709743,2
148764,113,0.917434570304041,1
148876,113,0.840581158797083,2
148988,117,0.889197691262097,2
149104,120,0.908987482772209,2
149228,117,0.871676584362648,1
149354,61,0.590694867679295,1
149433,58,0.852593616588933,2
149516,58,0.749147169452248,1
149597,63,0.799654133090664,2
149659,52,0.154992600422025,1
149710,62,0.759192993084521,2
149816,56,0.688410029218878,2
149871,58,0.40216723583502,1
149928,51,0.609517798928848,2
